Source,Target,Sigmoid
203666,28643625,0.08249021591255583
25126616,16241224,0.06983821155909313
15171934,3623050,0.01973858162301013
24560307,5932749,0.026999999979527085
2935735,4591033,0.026999549061610104
9461481,28366058,0.07305669044615873
25537901,25538333,0.01973858162301013
4025121,16851127,0.0792717370180094
10969551,8711353,0.08981929302503842
24560307,13346571,0.026999549061610104
1857825,2410676,0.023781521105402822
11421378,167174,0.0257195014242057
11421378,3955647,0.023781521105402822
8843683,1787757,0.01973858162301013
671825,729744,0.8092022092265776
17784299,21548299,0.01973858162301013
206084,26992831,0.01973858162301013
9530789,9325315,0.01973858162301013
9325315,9530789,0.0257195014242057
1801829,2649031,0.071776191877896
11808187,5187096,0.01973858162301013
588600,71019,0.023781521105402822
9461481,7691631,0.071776191877896
11589713,9461481,0.0792717370180094
11778024,16819795,0.023781521105402822
714074,14663768,0.023781521105402822
14159669,3623050,0.7540634145004634
19294390,9029977,0.01973858162301013
21357099,321278,0.01973858162301013
2081289,14448779,0.9151430143538952
10707658,16297763,0.08976189679979707
27022174,2476855,0.023781521105402822
8569918,9615328,0.023781521105402822
606956,128476,0.1803415945373453
28366058,7691631,0.811662641762604
7786818,3038446,0.7204899125217614
17752746,3016562,0.023781521105402822
22521888,10616272,0.023781521105402822
238972,13347640,0.2868720296475686
13512328,11225014,0.06579527207670044
104937,27,0.01973858162301013
15601851,23899906,0.026514372331023526
2351391,2351384,0.01973858162301013
108278,15090814,0.023781521105402822
14981376,1181927,0.6922633065457728
2014929,1385122,0.01973858162301013
9403933,23198783,0.01973858162301013
8962829,14169882,0.08999999435338994
24835467,22187098,0.01973858162301013
5710178,5710341,0.023781521105402822
843222,654608,0.21194278799310645
27193779,3342055,0.7556683066097016
9265294,206084,0.01973858162301013
1446467,2410676,0.026514372331023526
10969551,12296490,0.8674463268698605
8271291,14204295,0.026514372331023526
27494663,206084,0.023781521105402822
321278,4580780,0.5382553773720269
658518,1254497,0.023781521105402822
26399616,26119962,0.01973858162301013
7691631,23096959,0.9949366276519294
23096959,7691631,0.6865404703987135
7691631,20580498,0.7204899125217614
2893713,108278,0.023781521105402822
26992831,206084,0.01973858162301013
13739356,10037542,0.18051324705877841
28155823,18023059,0.08573167141401901
24336212,25104780,0.01973858162301013
1090311,24894912,0.0257195014242057
729744,671825,0.941791322902088
27494663,7691631,0.27909887938669536
11167738,28062827,0.08230950893765089
11617504,11924873,0.0257195014242057
238972,363387,0.08160545039539836
5721837,1419138,0.01973858162301013
28669836,17301522,0.0257195014242057
238972,1252,0.01973858162301013
7099729,2163263,0.0257195014242057
5373551,7480345,0.01973858162301013
168370,722201,0.023781521105402822
589584,616448,0.01973858162301013
12244838,4331833,0.01973858162301013
3447593,22942790,0.01973858162301013
1402936,4090287,0.01973858162301013
7691631,15693680,0.026999999848724494
21779020,3678731,0.023781521105402822
3557653,2968000,0.271816758510607
20580498,7691631,0.9999986951295605
11412473,14238949,0.01973858162301013
2751199,2752522,0.023781521105402822
1090311,168370,0.25795731600381644
20929025,321278,0.01973858162301013
5048251,641512,0.01973858162301013
14204295,12584841,0.01973858162301013
28758778,1362490,0.01973858162301013
14225208,21449162,0.07303209207144147
23810532,9325315,0.01973858162301013
3198415,2228226,0.06579527207670044
6862780,143580,0.07298992962846117
20580498,15693680,0.01973858162301013
9534760,3214406,0.023781521105402822
26494782,17815037,0.01973858162301013
22873447,21129265,0.01973858162301013
1632976,658518,0.01973858162301013
24474126,3638964,0.9999966072663137
7691631,9461481,0.02693323917477086
488514,614070,0.23326227024250953
11452644,9996255,0.01973858162301013
19354917,3620194,0.01973858162301013
7961991,7968417,0.01973858162301013
24400684,25841126,0.01973858162301013
26715792,1725199,0.01973858162301013
28671602,734934,0.17326088313531116
17620347,14225208,0.0257195014242057
2055965,19390712,0.5869698025766201
2055965,20905275,0.01973858162301013
23407526,3214406,0.01973858162301013
17049596,1093228,0.01973858162301013
1332134,1157388,0.01973858162301013
16665655,929845,0.01973858162301013
16665655,3319769,0.023781521105402822
24664810,3214406,0.01973858162301013
25252102,15901046,0.06579527207670044
12048721,7760890,0.01973858162301013
15901046,25252102,0.06983821155909313
8710734,507775,0.17924180293650674
28834044,417389,0.01973858162301013
11167738,931039,0.01973858162301013
17950592,17930752,0.023781521105402822
8962829,3620194,0.01973858162301013
17089728,14712850,0.225298493390197
9528819,1380117,0.01973858162301013
22187098,7764559,0.01973858162301013
1254497,2935735,0.0257195014242057
695611,12710059,0.01973858162301013
24669372,2932773,0.026514372331023526
1217614,3988342,0.0257195014242057
4007018,258750,0.06579527207670044
20004472,11921752,0.01973858162301013
658518,1385122,0.6863961661436107
5282596,5312648,0.023781521105402822
21388550,20897575,0.01973858162301013
21388550,20882845,0.01973858162301013
5216282,890377,0.0257195014242057
10270250,11667865,0.01973858162301013
5532320,7804910,0.9164875307037684
2935735,12127251,0.023781521105402822
15045751,7691631,0.9248259045759928
23487443,203666,0.01973858162301013
27193779,27196756,0.02693323917477086
1283503,19294390,0.01973858162301013
46939,167174,0.01973858162301013
585285,8792127,0.023781521105402822
16688238,21386310,0.026514372331023526
18219900,2293158,0.02681929302504431
2293158,13744591,0.0257195014242057
24560307,10270250,0.023781521105402822
4262493,2011783,0.6435546229309659
52287,13080550,0.023781521105402822
18453077,4039952,0.01973858162301013
128476,606956,0.17730382261770383
20260834,20260602,0.01973858162301013
20260602,20260834,0.01973858162301013
16630147,12310030,0.01973858162301013
26509369,29600667,0.07305335880013866
380961,1211978,0.06983821155909313
9615328,8569918,0.01973858162301013
12892263,13345709,0.06579527207670044
10642675,10350614,0.01973858162301013
1284185,7394347,0.023781521105402822
11667865,10270250,0.0257195014242057
19614228,11167738,0.01973858162301013
18065797,5710341,0.01973858162301013
14562056,13220460,0.6362965362075277
8514,28748876,0.01973858162301013
24894912,1090311,0.01973858162301013
7477865,5151909,0.026514372331023526
7691631,16607898,0.0257195014242057
11116372,597879,0.01973858162301013
10822741,3594497,0.01973858162301013
14474326,65252,0.01973858162301013
2055965,167174,0.023781521105402822
22700458,14712850,0.026514372331023526
2165383,2081289,0.2287510990479177
7673810,6907993,0.01973858162301013
447184,238972,0.8990854054762836
24835467,931039,0.0257195014242057
203666,16219318,0.02693323917477086
24835467,24560307,0.071776191877896
890377,81384,0.026514372331023526
206084,11180687,0.01973858162301013
16219318,203666,0.01973858162301013
80571,8514,0.023781521105402822
13575283,455600,0.01973858162301013
1312351,14299077,0.01973858162301013
11396385,25652980,0.08120971733681227
714074,7467217,0.01973858162301013
10399273,4723248,0.06983821155909313
11581452,258750,0.01973858162301013
20558462,19745004,0.24110867170889494
14089735,27866077,0.01973858162301013
24560307,22187098,0.01973858162301013
3781859,943149,0.023781521105402822
5017825,478996,0.023781521105402822
13653550,4007018,0.6362965362075277
25136308,1200050,0.01973858162301013
7691631,28366058,0.9164970510531507
19360616,9787757,0.01973858162301013
843222,890377,0.01973858162301013
12225546,8665467,0.01973858162301013
14238949,9831101,0.01973858162301013
9831101,14238949,0.01973858162301013
5710848,21338881,0.01973858162301013
2300694,507,0.01973858162301013
13753636,6296790,0.06579527207670044
560495,27620277,0.5314795866640135
23403252,65252,0.01973858162301013
28257573,12446895,0.01973858162301013
12136863,11931032,0.5382553773720269
1385122,890377,0.01973858162301013
14089735,2476855,0.01973858162301013
